STATUS | VIDEO_ID | TITLE | ARTISTS | ALBUM | DURATION
PENDING | u_ArxuTZcM0 | Spiritual Healing (2023 Remaster) | Death | Fate: The Best of Death | 7:45
PENDING | D6qEQeYYveQ | Wild Child | W.A.S.P. | The Last Command | 5:13
PENDING | ZjhkSjb41VQ | Hero (feat. Josey Scott) | Chad Kroeger | Hero (feat. Josey Scott) | 3:21
PENDING | U2mqUOM2QVQ | Wonderful Wonderful | The Killers | Wonderful Wonderful | 5:11
PENDING | 0BS5lRJfJgQ | The Man | The Killers | Wonderful Wonderful | 4:11
PENDING | pTIS3cxX8Xw | Rut | The Killers | Wonderful Wonderful | 4:25
PENDING | fxPw9I18i5k | Life To Come | The Killers | Wonderful Wonderful | 4:32
PENDING | kktY4niuAKo | Run For Cover | The Killers | Wonderful Wonderful | 3:43
PENDING | cTmXv8UlbG4 | Tyson vs Douglas | The Killers | Wonderful Wonderful | 4:34
PENDING | -FpzgmmuQRQ | Some Kind Of Love | The Killers | Wonderful Wonderful | 4:39
PENDING | 1qLhH4T4IMs | Out Of My Mind | The Killers | Wonderful Wonderful | 3:44
PENDING | dgyZ-OlwPxE | The Calling | The Killers | Wonderful Wonderful | 4:02
PENDING | 8jtyDv5DQHw | Have All The Songs Been Written? | The Killers | Wonderful Wonderful | 4:10
PENDING | GQzDG-tILbo | Sam's Town | The Killers | Sam's Town | 4:07
PENDING | KhR7ihjERqc | Enterlude | The Killers | Sam's Town | 0:50
PENDING | s2gtQJiM5Zg | When You Were Young | The Killers | Sam's Town | 3:41
PENDING | xagvv6R7WVM | Bling (Confession Of A King) | The Killers | Sam's Town | 4:09
PENDING | dJ7AnuKtZ7k | For Reasons Unknown | The Killers | Sam's Town | 3:33
PENDING | Mc_6rKOwhxg | Read My Mind | The Killers | Sam's Town | 4:07
PENDING | KsZPy9PegiI | Uncle Jonny | The Killers | Sam's Town | 4:26
PENDING | hYB5YkS3EYs | Bones | The Killers | Sam's Town | 3:47
PENDING | lhmdGx_rAOk | My List | The Killers | Sam's Town | 4:09
PENDING | s88FNBs3jqc | Technical Difficulties | Racer X | Technical Difficulties | 4:21
PENDING | uzlOcupu5UE | Battery | Metallica | Master Of Puppets (Deluxe Box Set) [Remaster] | 5:13
PENDING | pK98oaV3bII | Blinded By Fear | At The Gates | Slaughter of the Soul (Full Dynamic Range Edition) | 3:12
PENDING | eIqTfc0XIfg | Slaughter of the Soul | At The Gates | Slaughter of the Soul (Full Dynamic Range Edition) | 3:04
PENDING | VAAa9YnHZ_o | Cold | At The Gates | Slaughter of the Soul (Full Dynamic Range Edition) | 3:28
PENDING | lO3_jACS7TI | Under a Serpent Sun | At The Gates | Slaughter of the Soul (Full Dynamic Range Edition) | 4:00
PENDING | qRkPpSt-RZ0 | Into the Dead Sky | At The Gates | Slaughter of the Soul (Full Dynamic Range Edition) | 2:13
PENDING | cJiq6Q_MoYo | Suicide Nation | At The Gates | Slaughter of the Soul (Full Dynamic Range Edition) | 3:37
PENDING | Y5_TXF2SMPE | World of Lies | At The Gates | Slaughter of the Soul (Full Dynamic Range Edition) | 3:36
PENDING | qSIzQ2uLCWQ | Unto Others | At The Gates | Slaughter of the Soul (Full Dynamic Range Edition) | 3:12
PENDING | tFWtpABM-uk | Nausea | At The Gates | Slaughter of the Soul (Full Dynamic Range Edition) | 2:24
PENDING | oXTrEPl4y9U | Need | At The Gates | Slaughter of the Soul (Full Dynamic Range Edition) | 2:37
PENDING | N2D6dvrzOz8 | The Flames of the End | At The Gates | Slaughter of the Soul (Full Dynamic Range Edition) | 2:58
PENDING | 3N6YbsRxTf8 | Rotting In Vain | Korn | The Serenity of Suffering | 3:33
PENDING | 6wHBsMoHFWs | My Sweet Lord | George Harrison | All Things Must Pass | 4:42
PENDING | KxObMudOk3k | Sistem | Dejavu | Sistem / Sinir Ötesi Operasyon | 3:22
PENDING | bKoUQe1bVus | Kendimden Geriye | Çilekeş | Y.O.K. | 3:56
PENDING | oAUlZJ2q0VM | Battlefield Classic Theme / Mayhem View | Johan Söderqvist, Patrik Andrén | Battlefield 1 (Original Soundtrack) | 3:16
PENDING | AxWejrVYcCg | Gonna Fly Now (Theme From "Rocky") | Bill Conti | Rocky (Original Motion Picture Score) | 2:48
PENDING | YZOMipdrMTQ | Black Knight Satellite | Pain | Coming Home | 3:42
PENDING | ZKcWWE3PqHk | Kozhamyktar | Saradak Ensemble | Traditional Music and Throat Singing of Tuva: Kyzyl-Moscow, Vol. 3 | 1:49
PENDING | MX9iW7n9qWQ | Two-Headed Boy | Neutral Milk Hotel | In the Aeroplane Over the Sea | 4:27
PENDING | y5BNKgInd2c | Titles | Mitch Murder | Selection 4 | 0:17
PENDING | pU7nyQsxQD4 | Lit | Mitch Murder | Selection 4 | 4:37
PENDING | 4q1kmYtQZwU | Sombra | Mitch Murder | Selection 4 | 4:06
PENDING | cZo4ePmFJsM | Jacket | Mitch Murder | Selection 4 | 3:44
PENDING | 8I_2GUnNL6g | Overworld | Mitch Murder | Selection 4 | 2:14
PENDING | 1RAN4sfRFsA | Story Mode | Mitch Murder | Selection 4 | 4:10
PENDING | phqOFJxxo3M | Project 23 | Mitch Murder | Selection 4 | 3:14
PENDING | rHg3rhUC1fc | Syndicate | Mitch Murder | Selection 4 | 4:14
PENDING | LWUZ_ccgRDw | Sniper Rouge (feat. Emi) | Mitch Murder | Selection 4 | 4:05
PENDING | DVqjkigPm98 | Enter Sandman (Live at Tushino Airfield, Moscow, Russia - September 28th, 1991) | Metallica | Metallica (Remastered Deluxe Box Set) | 5:22
PENDING | tlO3lZhDukU | One | Metallica | ...And Justice For All | 7:28
PENDING | Gfikhqr-M84 | Sad But True | Metallica | Metallica | 5:25
PENDING | Z-cEyiM9adE | Wherever I May Roam | Metallica | Metallica (Remastered Deluxe Box Set) | 6:45
PENDING | w7DrZ2plOVo | The Outlaw Torn | Metallica | Load | 9:49
PENDING | 7fW8XOcAshM | Human (Live with the SFSO) | Metallica | S&M | 4:20
PENDING | oru1gyxUImI | For Whom The Bell Tolls | Metallica | Ride The Lightning (Deluxe Remaster) | 5:10
PENDING | dtHuqY679io | Until It Sleeps | Metallica | Load | 4:30
PENDING | pTYIf2pkxzQ | Nothing Else Matters | Metallica | Metallica | 6:29
PENDING | X-zSbf2L8oU | Bleeding Me | Metallica | Load | 8:19
PENDING | zbzoeUKvyps | Devil's Dance (Live with the SFSO) | Metallica | S&M | 5:26
PENDING | z7_8PujXmvk | No Leaf Clover (Live with the SFSO) | Metallica | S&M | 5:44
PENDING | jerRYQ-K3pk | Hero Of The Day (Live with the SFSO) | Metallica | S&M | 4:45
PENDING | r-tKBorVGbg | The Memory Remains (feat. Marianne Faithfull) | Metallica | Reload | 4:40
PENDING | ttNSr4Ecdzo | Fuel | Metallica | Reload | 4:30
PENDING | JexmxsndneE | The Thing That Should Not Be (live) | Metallica | Seattle 1989 (live) | 6:56
PENDING | E0ozmU9cJDg | Master of Puppets | Metallica | Master of Puppets (Remastered Deluxe Box Set) | 8:36
PENDING | -3la4-WWCcE | Of Wolf And Man | Metallica | Metallica | 4:17
PENDING | Yx3d_ZMpFNw | The Call Of Ktulu | Metallica | Ride The Lightning (Deluxe Remaster) | 8:54
PENDING | F1xl5UlrBLs | The Ecstasy of Gold | Metallica, Ennio Morricone | We All Love Ennio Morricone | 3:51
PENDING | xxJzOP9J7Fo | One More Road To Cross | DMX | ...And Then There Was X | 4:21
PENDING | TbLdVHKbeyg | Slippin' | DMX | The Best Of DMX | 5:07
PENDING | 4Clfr1uCjq4 | Get It On The Floor (feat. Swizz Beatz) | DMX | The Best Of DMX | 4:24
PENDING | mtUyrfxUpYE | Here We Go Again | DMX | The Best Of DMX | 3:55
PENDING | ySXj0sDHgaU | Damien | DMX | The Best Of DMX | 3:43
PENDING | Lv6IpLPi6JA | Stop Being Greedy | DMX | The Best Of DMX | 3:39
PENDING | LOoAeInQs-A | Who We Be | DMX | The Best Of DMX | 4:50
PENDING | 7ntQD-Lx7Ic | Grand Finale | DMX, Ja Rule, Method Man | The Best Of DMX | 4:39
PENDING | t41YKR5k0tA | No Love For Me (feat. Kasseem Dean & Drag-On) | DMX | The Best Of DMX | 4:02
PENDING | Y8jkmkufNH4 | Blackout (feat. JAY-Z & L.O.X.) | DMX | The Best Of DMX | 4:57
PENDING | mGCnOLGwzg0 | Overture (From "TRON: Legacy"/Score) | Daft Punk | TRON: Legacy | 2:29
PENDING | 4-J4duzP8Ng | The Grid (From "TRON: Legacy"/Score) | Daft Punk | TRON: Legacy | 1:37
PENDING | xtVR6vVFaks | The Son of Flynn | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 1:36
PENDING | 47kcFaixpEg | Recognizer | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 2:38
PENDING | hHwmN8SCJlQ | Armory | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 2:03
PENDING | 1LIAnsK_mC8 | Arena | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 1:34
PENDING | E-OY8K3cEmI | Rinzler (From "TRON: Legacy"/Score) | Daft Punk | TRON: Legacy | 2:18
PENDING | AISkUx8iaBo | The Game Has Changed (From "TRON: Legacy"/Score) | Daft Punk | TRON: Legacy | 3:26
PENDING | CklirXg6Pm4 | Outlands | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 2:43
PENDING | 6563SiOj-uM | Adagio For TRON | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 4:12
PENDING | -YQALJGxFsM | Nocturne | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 1:42
PENDING | -2C_P2N0LA8 | End of Line | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 2:37
PENDING | ZfU3BPuDhBk | Derezzed | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 1:45
PENDING | bPofDsEib-U | Fall | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 1:23
PENDING | u4-5PCyr18Y | Solar Sailer | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 2:43
PENDING | jb15GaojZzA | Rectifier | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 2:15
PENDING | nRZLV_LcZ-E | Disc Wars (From "TRON: Legacy"/Score) | Daft Punk | TRON: Legacy | 4:12
PENDING | _MSrDfahv0Y | C.L.U. | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 4:40
PENDING | n174E0KOCaw | Arrival | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 2:01
PENDING | 8ktxLCvvAo0 | Flynn Lives (From "TRON: Legacy"/Score) | Daft Punk | TRON: Legacy | 3:23
PENDING | G6tuvKE6_lA | TRON Legacy (End Titles) (From "TRON: Legacy"/Score) | Daft Punk | TRON: Legacy | 3:18
PENDING | aaGv28REE8s | Finale | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 4:23
PENDING | _bz8rU7LdyE | Sea of Simulation | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 2:41
PENDING | WeENy4_7jDE | Encom, Part II | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 2:17
PENDING | W_krrkNE-Sc | Encom, Part I | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 3:52
PENDING | 9l6S1adYrbg | Round One | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 1:41
PENDING | CycJDUMu7ws | Castor | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 2:19
PENDING | YzTwRiqELqU | Reflections | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 2:42
PENDING | kYv66mvecI0 | Sunrise Prelude | Daft Punk | TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack) | 2:52
PENDING | GTgAiTMSUo0 | Imitation Of Life | R.E.M. | Reveal | 3:57
PENDING | KNVd30DbkHI | Supersonic | Oasis | Definitely Maybe | 4:44
PENDING | D3aaeGgxC8I | Dr. Feelgood | Mötley Crüe | Dr. Feelgood | 4:50
PENDING | 6fILxnBH1Tg | Dragonborn | Jeremy Soule | The Elder Scrolls V: Skyrim: Original Game Soundtrack | 3:56
PENDING | pAcxNO1YV60 | I Wanna Be Somebody | W.A.S.P. | W.A.S.P. | 3:44
PENDING | wtHra9tFISY | Hedwig's Theme | John Williams | Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack | 5:10
PENDING | yHvO49g9Hao | Spoonman | Soundgarden | Superunknown (Deluxe Edition) | 4:07
PENDING | UxozRD-vSHo | Judgement | Anathema | Original Album Classics | 4:21
PENDING | Z3xxcxXS7jw | The Last of Us | Moonspell | Extinct | 3:26
PENDING | WE0ReQJ-Kfk | Ain't My B*tch | Metallica | Load | 5:05
PENDING | 3LSeFmgTTnI | 2 X 4 | Metallica | Load | 5:29
PENDING | 4W6Ygt78KR0 | The House Jack Built | Metallica | Load | 6:39
PENDING | dtHuqY679io | Until It Sleeps | Metallica | Load | 4:30
PENDING | pFwanx1N6Fw | King Nothing | Metallica | Load | 5:29
PENDING | SA8iahOAcmI | Hero Of The Day | Metallica | Load | 4:22
PENDING | X-zSbf2L8oU | Bleeding Me | Metallica | Load | 8:19
PENDING | 7Y5AaWR_1Vg | Cure | Metallica | Load | 4:55
PENDING | htitm1X9_wg | Poor Twisted Me | Metallica | Load | 4:00
PENDING | WwuF7xAc96I | Wasting My Hate | Metallica | Load | 3:58
PENDING | RjPM3CCjrKE | Mama Said | Metallica | Load | 5:20
PENDING | tIYvek7ZU4Q | Thorn Within | Metallica | Load | 5:52
PENDING | 6H8Vyd1TzFk | Ronnie | Metallica | Load | 5:18
PENDING | w7DrZ2plOVo | The Outlaw Torn | Metallica | Load | 9:49
PENDING | BPTnq2LDwsM | Veteran of the Psychic Wars (Live At The Masonic, San Francisco, CA - November 3rd, 2018) | Metallica | Helping Hands…Live & Acoustic At The Masonic | 5:13
PENDING | 5M652yX6ecE | Carpe Diem Baby | Metallica | Reload | 6:13
PENDING | 5SW51SKUNIQ | Alone Again | Dokken | Tooth and Nail | 4:21
PENDING | RgcwGpvUdZI | Overdrive | Lazerhawk | Redline | 4:32
PENDING | H3lwn_luLeI | Visitors | Lazerhawk | Visitors | 4:20
PENDING | 9vVe9TITFXI | Crimson King (Remaster 2019) | Demons & Wizards | Touched By The Crimson King (Remasters 2019) | 5:46
PENDING | OtHaFJVr-Rw | Beneath These Waves (Remaster 2019) | Demons & Wizards | Touched By The Crimson King (Remasters 2019) | 5:13
PENDING | Y7h4eQfzuOI | Terror Train (Remaster 2019) | Demons & Wizards | Touched By The Crimson King (Remasters 2019) | 4:46
PENDING | AoluCItudUs | The Gunslinger (Remaster 2019) | Demons & Wizards | Touched By The Crimson King (Remasters 2019) | 5:15
PENDING | sKwdsEQ3gzA | Love's Tragedy Asunder (Remaster 2019) | Demons & Wizards | Touched By The Crimson King (Remasters 2019) | 5:28
PENDING | nxUpdlgtUzA | Wicked Witch (Remaster 2019) | Demons & Wizards | Touched By The Crimson King (Remasters 2019) | 3:33
PENDING | N6Ol5RC-Efw | Dorian (Remaster 2019) | Demons & Wizards | Touched By The Crimson King (Remasters 2019) | 6:37
PENDING | 94Movd0h0-M | Down Where I Am (Remaster 2019) | Demons & Wizards | Touched By The Crimson King (Remasters 2019) | 4:55
PENDING | e5O4ydWoNzk | Rites of Passage (Remaster 2019) | Demons & Wizards | Demons & Wizards (Remasters 2019) | 0:54
PENDING | rp5FyP7fEFA | Heaven Denies (Remaster 2019) | Demons & Wizards | Demons & Wizards (Remasters 2019) | 5:21
PENDING | rOC8IZMbRws | Poor Man's Crusade (Remaster 2019) | Demons & Wizards | Demons & Wizards (Remasters 2019) | 4:02
PENDING | QZE9F-ZoRN8 | Fiddler on the Green (Remaster 2019) | Demons & Wizards | Demons & Wizards (Remasters 2019) | 5:57
PENDING | CEhE_RkUHOw | Blood on My Hands (Remaster 2019) | Demons & Wizards | Demons & Wizards (Remasters 2019) | 4:45
PENDING | D7yY8AybAkw | Path of Glory (Remaster 2019) | Demons & Wizards | Demons & Wizards (Remasters 2019) | 4:59
PENDING | mXHxjFSdVJ4 | Winter of Souls (Remaster 2019) | Demons & Wizards | Demons & Wizards (Remasters 2019) | 5:48
PENDING | LqOxAWd0jpY | The Whistler (Remaster 2019) | Demons & Wizards | Demons & Wizards (Remasters 2019) | 5:16
PENDING | 3I7bqJZ70rM | Tear Down the Wall (Remaster 2019) | Demons & Wizards | Demons & Wizards (Remasters 2019) | 4:49
PENDING | wYO0DeMPMiI | My Last Sunrise (Remaster 2019) | Demons & Wizards | Demons & Wizards (Remasters 2019) | 4:44
PENDING | A795Y8pCzh8 | Chant (Remaster 2019) | Demons & Wizards | Demons & Wizards (Remasters 2019) | 0:55
PENDING | ChUUcW4aw2k | X Gon' Give It To Ya | DMX | The Definition Of X: Pick Of The Litter | 3:38
PENDING | gUY0jgu8zx8 | Lords of Summer | Metallica | Hardwired…To Self-Destruct (Deluxe) | 7:10
PENDING | IeKDJbJSVoo | War | Edwin Starr | Motown Remixed & Unmixed | 3:24
PENDING | 9zKY3vYVyOc | Stillborn | Black Label Society | The Blessed Hellride | 3:17
PENDING | QK64kov8ZA4 | Where The Hood At | DMX | The Best Of DMX | 4:48
PENDING | 9VLdTgdK3jw | It's All Good | DMX | The Best Of DMX | 4:20
PENDING | 4A_c6Me0Daw | What These Bitches Want (feat. Sisqo) | DMX | The Best Of DMX | 4:15
PENDING | vqv82crVD_k | Get At Me Dog (feat. Sheek) | DMX | The Best Of DMX | 3:07
PENDING | _qOvhBKt1ns | Ruff Ryders' Anthem | DMX | The Best Of DMX | 3:33
PENDING | -iXMyltPmrU | What's My Name | DMX | The Best Of DMX | 3:54
PENDING | TffxSpRyOgo | Party Up | DMX | The Best Of DMX | 4:35
PENDING | T5kG-FivQOg | We Right Here | DMX | The Best Of DMX | 4:32
PENDING | U3PViT_meaY | How's It Goin' Down | DMX | The Best Of DMX | 4:05
PENDING | KuC7gaDRKPs | The Rain | DMX | The Best Of DMX | 3:31
PENDING | 3i5pkJnY61M | All Within My Hands | Metallica | St. Anger | 8:46
PENDING | SKWZ8nbQJZ0 | This Too Will Pass | Pentagram | Unspoken | 4:28
PENDING | z304EXYvXro | Purify | Metallica | St. Anger | 5:14
PENDING | V3bcr9PdB-g | The Unnamed Feeling | Metallica | St. Anger | 7:08
PENDING | pf0rZip-_HI | Shoot Me Again | Metallica | St. Anger | 7:11
PENDING | nIlW8y-Lkoo | Sweet Amber | Metallica | St. Anger | 5:28
PENDING | dbWMKEBCw6k | My World | Metallica | St. Anger | 5:46
PENDING | oIQGnYzNfQI | Invisible Kid | Metallica | St. Anger | 8:31
PENDING | sjMc0TG_Jtw | Dirty Window | Metallica | St. Anger | 5:25
PENDING | phC_7Sm7LXA | From The Pinnacle To The Pit | Ghost | Meliora (Deluxe Edition) | 4:03
PENDING | WKiv3plWOm0 | Disposable Heroes | Metallica | The Bridge School Concerts 25th Anniversary Edition | 6:38
PENDING | ttNSr4Ecdzo | Fuel | Metallica | Reload | 4:30
PENDING | r-tKBorVGbg | The Memory Remains (feat. Marianne Faithfull) | Metallica | Reload | 4:40
PENDING | BRjtAU2vOa0 | Devil's Dance | Metallica | Reload | 5:19
PENDING | sMTq_nRdK-M | Better Than You | Metallica | Reload | 5:22
PENDING | Kl_ToFZQv2Q | Slither | Metallica | Reload | 5:14
PENDING | 8YFPzA_SUaA | Bad Seed | Metallica | Reload | 4:06
PENDING | c1DO-YqpR-A | Prince Charming | Metallica | Reload | 6:06
PENDING | vHl5d5Z2zWM | Low Man's Lyric | Metallica | Reload | 7:37
PENDING | aza1D2nolK4 | Attitude | Metallica | Reload | 5:17
PENDING | jDXqEMB2v2g | Fixxxer | Metallica | Reload | 8:15
PENDING | WE0ReQJ-Kfk | Ain't My B*tch | Metallica | Load | 5:05
PENDING | 3LSeFmgTTnI | 2 X 4 | Metallica | Load | 5:29
PENDING | 4W6Ygt78KR0 | The House Jack Built | Metallica | Load | 6:39
PENDING | dtHuqY679io | Until It Sleeps | Metallica | Load | 4:30
PENDING | pFwanx1N6Fw | King Nothing | Metallica | Load | 5:29
PENDING | SA8iahOAcmI | Hero Of The Day | Metallica | Load | 4:22
PENDING | X-zSbf2L8oU | Bleeding Me | Metallica | Load | 8:19
PENDING | 7Y5AaWR_1Vg | Cure | Metallica | Load | 4:55
PENDING | htitm1X9_wg | Poor Twisted Me | Metallica | Load | 4:00
PENDING | WwuF7xAc96I | Wasting My Hate | Metallica | Load | 3:58
PENDING | RjPM3CCjrKE | Mama Said | Metallica | Load | 5:20
PENDING | tIYvek7ZU4Q | Thorn Within | Metallica | Load | 5:52
PENDING | 6H8Vyd1TzFk | Ronnie | Metallica | Load | 5:18
PENDING | w7DrZ2plOVo | The Outlaw Torn | Metallica | Load | 9:49
PENDING | 5AXdCgoyUXs | I Disappear | Metallica | I Disappear | 4:27
PENDING | 3dWjDbHaL_8 | Justice Medley (Eye of the Beholder, Blackened, The Frayed Ends of Sanity & ...And Justice for All) (Live in Mexico City) | Metallica | The Metallica Collection | 9:39
PENDING | Zw73Ig5mVQM | Date With Poverty | Metal Church | The Human Factor | 5:20
PENDING | oVItiHiYXTA | The Final Word | Metal Church | The Human Factor | 6:01
PENDING | a8gLESO7t1s | In Mourning | Metal Church | The Human Factor | 6:01
PENDING | rdJFbVUWBp4 | In Harm's Way | Metal Church | The Human Factor | 7:01
PENDING | OB5e3WlB88s | In Due Time | Metal Church | The Human Factor | 4:05
PENDING | 7xaTDbn2LGo | Flee From Reality | Metal Church | The Human Factor | 4:12
PENDING | ut6nXTFXcKY | Betrayed | Metal Church | The Human Factor | 4:32
PENDING | BP1ZAG5m3Ck | The Fight Song | Metal Church | The Human Factor | 3:25
PENDING | VGAkTuZ6C3I | Start the Fire | Metal Church | The Dark | 3:46
PENDING | MNMqyrhPrXY | Them Bones (2022 Remaster) | Alice In Chains | Dirt (2022 Remaster) | 2:30
PENDING | tPPSoX0UTJk | Eat You Alive (feat. Frank A. Dellé) | Emigrate | Silent So Long | 3:34
PENDING | tvB1gzJdXIQ | Radioactive | Imagine Dragons | The Host (Original Motion Picture Soundtrack) | 3:09
PENDING | MjwttGizNEs | Hail to the King | Avenged Sevenfold | Hail to the King | 5:06
PENDING | G5F2cwngnEA | Agent Green | Metal Church | The Human Factor | 5:58
PENDING | y5Qkk42iYQE | Kickstart My Heart | Mötley Crüe | Dr. Feelgood | 4:43
PENDING | jtpfIwoV3DU | Headstrong | Trapt | Trapt | 4:46
PENDING | 9BccBuQlNJE | Lump | The Presidents Of The United States Of America | The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition | 2:15
PENDING | sQlMer_fFzM | Howl | Beware Of Darkness | Orthodox (Bonus Track Version) | 4:04
PENDING | hxn4nDlBRT8 | Beat the Bastards | Accept | Blood of the Nations | 5:25
PENDING | ral4hAS5dVk | Teutonic Terror | Accept | Blood of the Nations | 5:14
PENDING | 26iyFa-4_pM | The Abyss | Accept | Blood of the Nations | 6:54
PENDING | KaBUZb3A0H0 | Blood of the Nations | Accept | Blood of the Nations | 5:38
PENDING | RS3ovK_vrA8 | Shades of Death | Accept | Blood of the Nations | 7:33
PENDING | eRdLrDh3zUI | Locked and Loaded | Accept | Blood of the Nations | 4:29
PENDING | l0BGrFtrmiY | Kill the Pain | Accept | Blood of the Nations | 5:48
PENDING | Cc39UwE2sBE | Rollin' Thunder | Accept | Blood of the Nations | 4:55
PENDING | ylqaEGjtg8Q | Pandemic | Accept | Blood of the Nations | 5:37
PENDING | JRnGhDPPi1I | New World Comin' | Accept | Blood of the Nations | 4:51
PENDING | vmBtbRRuUgk | No Shelter | Accept | Blood of the Nations | 6:05
